Time,Open,Close,Tick Volume
1350972000,1.6010900000000001,1.60133,1154
1350975600,1.60137,1.60113,1386
1350979200,1.60111,1.6012,2185
1350982800,1.60121,1.60012,3451
1350986400,1.60011,1.60142,2985
1350990000,1.60141,1.6003699999999998,3055
1350993600,1.60038,1.5984,3553
1350997200,1.59843,1.59871,3159
1351000800,1.59869,1.5953300000000001,4022
1351004400,1.5953300000000001,1.59565,4341
1351008000,1.59564,1.5939,4176
1351011600,1.59389,1.59303,3603
1351015200,1.59301,1.59403,2237
1351018800,1.59402,1.59388,1979
1351022400,1.5939,1.59413,2284
1351026000,1.59412,1.5949,2138
1351029600,1.59491,1.5951499999999998,1920
1351033200,1.59514,1.59509,1368
1351036800,1.5951,1.59467,1431
1351040400,1.59466,1.5947200000000001,1235
1351044000,1.59473,1.5946,1601
1351047600,1.5946099999999999,1.5949499999999999,1664
1351051200,1.59496,1.59383,1470
1351054800,1.5938400000000001,1.59419,1311
1351058400,1.59428,1.59456,1196
1351062000,1.59455,1.59524,1596
1351065600,1.59523,1.5985200000000002,3277
1351069200,1.59848,1.59816,3907
1351072800,1.59816,1.59704,4457
1351076400,1.5970499999999999,1.59802,2962
1351080000,1.59802,1.60049,3912
1351083600,1.6004800000000001,1.60155,3140
1351087200,1.60156,1.6013199999999999,3186
1351090800,1.60131,1.60439,4363
1351094400,1.60439,1.6028799999999999,4058
1351098000,1.60287,1.60126,3073
1351101600,1.60127,1.60206,2044
1351105200,1.6020400000000001,1.60309,1547
1351108800,1.6031,1.60362,3279
1351112400,1.60357,1.60284,2362
1351116000,1.60286,1.6036299999999999,1986
1351119600,1.6036299999999999,1.6036000000000001,1358
1351123200,1.60361,1.60325,1561
1351126800,1.60325,1.60291,1094
1351130400,1.60291,1.60324,1329
1351134000,1.60325,1.60362,1363
1351137600,1.60361,1.60431,1354
1351141200,1.60433,1.6039400000000001,1043
1351144800,1.60393,1.60389,1043
1351148400,1.60385,1.6058,1913
1351152000,1.60583,1.60694,2461
1351155600,1.6068799999999999,1.6067900000000002,3247
1351159200,1.6068,1.61168,4010
1351162800,1.61174,1.6132900000000001,3665
1351166400,1.61327,1.61368,2817
1351170000,1.61369,1.61347,2672
1351173600,1.61346,1.61375,3762
1351177200,1.61376,1.61344,3455
1351180800,1.61345,1.61401,3857
1351184400,1.61398,1.6117599999999999,3618
1351188000,1.6117599999999999,1.6125,2267
1351191600,1.6124800000000001,1.61208,1663
1351195200,1.61205,1.61234,1528
1351198800,1.61233,1.61301,1637
1351202400,1.61299,1.6117599999999999,2010
1351206000,1.61175,1.61186,1505
1351209600,1.61188,1.61192,1248
1351213200,1.61191,1.6116700000000002,1162
1351216800,1.61164,1.61208,1413
1351220400,1.61208,1.61301,1214
1351224000,1.613,1.6128,1006
1351227600,1.6128,1.61218,1358
1351231200,1.6121699999999999,1.61112,1395
1351234800,1.61113,1.6108799999999999,1563
1351238400,1.61086,1.6115300000000001,1861
1351242000,1.61152,1.61078,2104
1351245600,1.6107900000000002,1.61134,3235
1351249200,1.6113499999999998,1.61161,3120
1351252800,1.6116899999999998,1.61012,4409
1351256400,1.61005,1.6110600000000002,3316
1351260000,1.61109,1.61087,4547
1351263600,1.6108799999999999,1.61094,4089
1351267200,1.61097,1.60972,5426
1351270800,1.60964,1.60954,3201
1351274400,1.6095000000000002,1.60869,2050
1351278000,1.60868,1.60985,1188
1351281600,1.60987,1.60971,1047
1351285200,1.60965,1.6092,1048
1351288800,1.60919,1.6102699999999999,913
1351468800,1.60845,1.60852,666
1351472400,1.60857,1.60775,837
1351476000,1.60777,1.60839,768
1351479600,1.6083699999999999,1.60832,645
1351483200,1.60835,1.60811,582
1351486800,1.60809,1.60795,467
1351490400,1.60791,1.60829,588
1351494000,1.60831,1.60858,726
1351497600,1.60856,1.6064500000000002,1472
1351501200,1.60646,1.60603,3543
1351504800,1.60602,1.60592,2806
1351508400,1.60591,1.6062699999999999,2416
1351512000,1.60628,1.60524,2451
1351515600,1.6052300000000002,1.60358,2746
1351519200,1.60357,1.60395,2524
1351522800,1.60397,1.60408,2461
1351526400,1.60406,1.6023399999999999,2527
1351530000,1.6023,1.6019700000000001,2431
1351533600,1.60199,1.60274,863
1351537200,1.6028,1.60377,652
1351540800,1.60378,1.60312,521
1351544400,1.60318,1.6031499999999999,611
1351548000,1.6031900000000001,1.60269,406
1351551600,1.6027200000000001,1.60321,722
1351555200,1.6031900000000001,1.60285,486
1351558800,1.60287,1.6029499999999999,866
1351562400,1.60293,1.6030600000000002,738
1351566000,1.60304,1.6033300000000001,688
1351569600,1.6032899999999999,1.6031300000000002,781
1351573200,1.6031499999999999,1.6032600000000001,566
1351576800,1.60328,1.60283,1188
1351580400,1.60285,1.60419,1587
1351584000,1.6041699999999999,1.60472,2211
1351587600,1.6047099999999999,1.60616,3152
1351591200,1.60619,1.60517,2056
1351594800,1.60518,1.607,2692
1351598400,1.60697,1.60612,2214
1351602000,1.6061100000000001,1.60716,2499
1351605600,1.6072199999999999,1.60822,2708
1351609200,1.6082999999999998,1.6074199999999998,2189
1351612800,1.60743,1.60813,2501
1351616400,1.60812,1.60792,1499
1351620000,1.60789,1.60734,980
1351623600,1.6074199999999998,1.60773,651
1351627200,1.60775,1.60751,453
1351630800,1.6075300000000001,1.60709,507
1351634400,1.60709,1.60777,512
1351638000,1.60778,1.6082999999999998,732
1351641600,1.6082800000000002,1.60721,960
1351645200,1.60723,1.60743,1120
1351648800,1.60741,1.60771,897
1351652400,1.60774,1.608,589
1351656000,1.60799,1.60829,701
1351659600,1.60827,1.60824,616
1351663200,1.60826,1.60857,614
